4038210144656349184,4038210144656348755_2,13,28.3,21,2051199294,1,18.4,8.9,7,1.1,1.2,7.1,52.8,1.3,24.5,0,1.47,0.1,27.83,28.2,0.2,10.5,9.5,25.5,-8.17,1.47.1,0.3,0.4,1.4
3801009010323699200,3801009010323698918_2,11,320.7,21,2056720240,1,15.7,15.31,5.0,1,1.0,5.0,328.7,0.5,8.0,0.0,19.24,0.0,301.96,321.2,0.0,9.2,8.7,116.7,176.06,19.24,58.0,0.0,1
4501008913461557760,4501008913461558059_1,5,173.8,21,2051199294,1,20.6,20.6,8.8,1,1.0,8.8,185.5,1.0,11.7,4.0,10.19,4.0,156.61,174.8,4.0,0.0,3.0,81.25,75.36,14.19,0.0,0.0,1
2101008860229851904,2101008860229852396_1,1,120.7,21,2051199294,1,17.5,15.88,7.0,1,1.0,7.0,154.5,1.0,33.8,0.0,7.24,0.0,114.46,116.7,0.0,7.5,6.5,71.98,34.98,7.24,0.0,0.0,1
4063160144586682880,4063160144586683009_1,10,64.68,21,2051199294,1,18.4,14.7,7.0,1,1.0,7.0,188.4,1.0,123.72,6.0,2.78,4.5,52.4,56.68,7.0,0.0,3.5,28.74,23.66,7.28,0.0,0.0,1
4026440144622868992,4026440144622869232_1,2,25.5,21,2051199294,1,33.2,25.5,5.0,2,1.0,10.0,33.2,1.0,7.7,5.0,0.83,4.5,16.17,27.0,5.5,0.0,3.5,10.0,6.17,5.33,0.0,0.0,1
2001008724140716032,2001008724140716104_2,7,25.0,21,2056720240,1,11.7,9.75,6.0,1,1.0,6.0,57.0,1.0,32.0,0.0,1.5,0.0,24.5,24.0,0.0,8.7,7.7,18.43,-2.63,1.5,0.0,0.0,1
4073980069416978944,4073980069416978972_1,2,74.6,21,2051199294,1,16.6,6.53,5.0,1,1.0,5.0,109.3,1.0,34.7,5.0,3.28,4.5,62.82,75.6,5.0,0.0,3.5,49.41,13.41,7.78,0.0,0.0,1
4064920069411385856,4064920069411385995_2,6,99.1,21,2051199596,1,9.6,7.98,7.0,1,0.5,3.5,119.1,1.0,20.0,5.0,5.0,0.0,95.1,95.1,5.0,11.7,5.7,59.0,24.4,5.0,0.0,0.0,1
4073760069405904896,4073760069405905495_1,2,60.1,21,2056720240,1,8.2,6.83,2.5,1,1.0,2.5,72.1,1.0,12.0,5.0,2.56,4.5,49.04,58.1,5.0,0.0,3.5,33.25,15.79,7.06,0.0,0.0,1
2001007483310626048,2001007483310625853_2,14,140.2,21,2051199596,1,8.1,7.82,6.5,1,0.5,3.25,157.9,1.0,17.7,0.0,8.41,0.0,132.79,141.2,0.0,8.7,7.7,83.85,40.24,8.41,0.0,0.0,1
3401007433242073088,3401007433242072600_1,7,13.4,21,2051199596,1,9.6,9.6,7.0,1,0.5,3.5,32.1,1.0,3.0,4.0,1.51,4.0,20.59,30.1,4.0,20.12,15.12,10.5,-10.03,5.51,0.0,0.0,2
4042460144584254976,4042460144584255205_1,6,49.9,21,2051199294,1,23.9,8.9,10.0,1,1.0,10.0,113.7,1.0,27.2,5.0,3.88,4.5,74.12,83.5,5.0,0.0,3.5,36.15,37.97,8.38,20.0,0.0,2
4087220144507374080,4087220144507374148_1,1,49.3,21,2051199294,1,18.4,7.81,7.0,1,1.0,7.0,76.0,1.0,26.7,4.0,2.01,4.5,39.79,49.3,4.0,0.0,3.5,31.5,8.29,6.51,0.0,0.0,1
4701006130962856960,4701006130962856578_2,13,66.4,21,2051199596,1,8.3,8.3,7.0,1,0.5,3.5,102.6,1.0,36.2,0.0,3.98,0.0,63.42,67.4,0.0,14.5,13.5,34.37,14.55,3.98,0.0,0.0,1
