4059530069408602112,4059530069408601841_1,4,21.8,18,2057577923,1,12.2,4.8,4.1,1.1,1.2,4.2,36.6,1.3,14.8,5,0.64,4.5,12.66,22.8,5.1,0,3.5,12,0.66,5.14,0.1,0.2,1.4
4076860069409381888,4076860069409382037_1,10,18.0,18,2049051126,1,7.2,2.8,4.0,1,0.5,2.0,63.7,1.0,45.7,5.0,1.08,4.5,8.42,1.0,5.0,28.12,22.12,14.54,-34.24,5.58,0.0,0.0,2
4065580069460697088,4065580069460696729_1,6,35.0,18,2049051126,1,6.2,2.42,3.0,1,0.5,1.5,59.7,1.0,24.7,5.0,1.3,4.5,25.2,34.1,5.0,0.0,3.5,24.5,0.7,5.8,0.0,0.0,1
4023070144696459776,4023070144696459815_1,8,33.1,18,2049051126,1,7.2,2.31,4.0,1,0.5,2.0,102.1,1.0,69.0,5.5,1.2,4.5,22.9,33.1,5.5,0.0,3.5,26.1,-3.2,5.7,0.0,0.0,1
2201008991103579904,2201008991103579608_1,8,28.3,18,2049051126,1,6.8,5.8,4.0,1,0.5,2.0,36.3,0.1,8.0,0.0,1.7,0.0,26.7,25.4,0.0,10.7,10.6,9.0,7.0,1.7,0.0,0.0,1
4089420144699155968,4089420144699156180_1,4,39.34,18,2049051126,1,7.2,2.19,4.0,1,0.5,2.0,112.8,1.0,59.0,5.0,2.24,4.5,43.06,49.8,5.0,15.14,9.14,40.5,-12.58,6.74,0.0,0.0,2
4091510069393242112,4091510069393241602_1,5,31.7,18,2049051126,1,7.3,2.49,4.1,1,0.5,2.05,63.9,1.0,32.2,5.0,1.14,4.5,22.06,32.7,5.0,0.0,3.5,28.35,-6.29,5.64,0.0,0.0,1
2101008900293630976,2101008900293631062_1,2,20.2,18,2053234900,1,17.4,15.16,3.0,2,1.0,6.0,29.6,1.0,9.4,4.0,0.97,4.0,12.23,20.2,4.0,0.0,3.0,7.76,4.47,4.97,0.0,0.0,1
4087100144596398080,4087100144596397606_2,7,40.8,18,2057577923,1,9.6,4.1,2.8,1,1.0,2.8,86.4,1.0,45.6,0.0,2.09,0.0,39.71,35.8,0.0,14.5,13.5,31.1,-5.89,2.09,0.0,0.0,1
301008801045313792,301008801045313761_1,12,14.59,18,2057577923,1,11.6,3.39,4.0,1,1.0,4.0,42.7,1.0,17.2,4.0,1.29,4.0,17.21,24.5,4.0,12.5,7.5,13.0,-8.29,5.29,0.0,0.0,2
4031710069377724928,4031710069377725086_2,8,46.99,18,2057577923,1,16.5,4.48,5.0,1,1.0,5.0,114.7,1.0,67.71,0.0,2.4,0.0,45.59,37.99,0.0,12.5,11.5,39.8,-6.71,2.4,0.0,0.0,1
2201008772390682112,2201008772390682303_2,7,51.7,18,2042277299,1,6.8,5.88,2.8,1,0.5,1.4,94.9,1.0,43.2,0.0,3.1,0.0,49.6,52.7,0.0,8.8,7.8,39.33,1.47,3.1,0.0,0.0,1
4040960069391534080,4040960069391533649_2,11,36.6,18,2049051126,1,7.0,2.43,3.5,1,0.5,1.75,116.3,1.0,79.7,0.0,1.88,0.0,35.72,36.6,0.0,11.7,10.7,27.66,-3.64,1.88,0.0,0.0,1
4084420144571298816,4084420144571299529_1,13,27.4,18,2057577923,1,15.7,4.8,5.0,1,1.0,5.0,70.9,1.0,43.5,5.0,0.92,4.5,17.98,26.9,5.0,0.0,3.5,23.55,-5.57,5.42,0.0,0.0,1
4096720069363373056,4096720069363372672_1,6,21.98,18,2049051126,1,6.2,2.9,3.0,1,0.5,1.5,88.1,1.0,66.12,5.0,0.65,4.5,12.83,18.48,5.5,0.0,3.5,8.8,4.03,5.15,0.0,0.0,1
4096720069363373056,4096720069363372672_1,6,21.98,18,2042277299,1,7.2,7.2,4.0,1,0.5,2.0,88.1,1.0,66.12,5.0,0.65,4.5,12.83,18.48,5.5,0.0,3.5,8.8,4.03,5.15,0.0,0.0,1
4090080144664652800,4090080144664653415_1,5,29.1,18,2049051126,1,7.3,2.08,4.1,1,0.5,2.05,73.6,1.0,44.5,5.0,1.0,4.5,19.6,20.1,5.0,0.0,3.5,26.07,-6.47,5.5,0.0,0.0,1
4026230144562438144,4026230144562437633_1,2,36.8,18,2053234900,1,18.4,18.4,3.0,2,1.0,6.0,36.8,1.0,0.0,5.0,1.39,4.5,26.91,37.8,5.0,0.0,3.5,12.0,14.91,5.89,0.0,0.0,1
2001008644194755072,2001008644194754710_1,2,153.71,18,2053234900,1,8.7,8.18,3.0,1,1.0,3.0,212.2,1.0,36.2,5.0,10.26,4.0,157.74,177.5,7.5,12.7,4.2,72.49,72.55,14.26,0.0,0.0,2
4083710069372306944,4083710069372307118_2,11,15.68,18,2057577923,1,10.6,3.82,3.5,1,1.0,3.5,113.3,1.0,97.62,0.0,0.83,0.0,15.85,16.68,0.0,6.7,5.7,22.82,-13.67,0.83,0.0,0.0,1
4012950069369062912,4012950069369063021_1,6,80.8,18,2057577923,1,12.2,4.0,4.0,1,1.0,4.0,104.2,1.0,23.4,5.0,3.59,4.5,68.71,77.8,5.0,0.0,3.5,72.0,-3.29,8.09,0.0,0.0,1
4011660069398491136,4011660069398490859_1,9,19.39,18,2049051126,1,7.2,2.8,4.0,1,0.5,2.0,51.1,1.0,31.71,5.0,0.52,4.5,10.37,15.39,5.0,0.0,3.5,9.1,1.27,5.02,0.0,0.0,1
4058170144644265984,4058170144644266719_2,6,61.1,18,2049051126,1,5.9,4.79,3.0,1,0.5,1.5,159.5,1.0,98.4,0.0,3.1,0.0,59.0,54.1,0.0,9.0,8.0,53.03,-3.03,3.1,0.0,0.0,1
2001007632851310080,2001007632851310461_2,2,27.5,18,2057577923,1,9.1,3.21,3.0,1,1.0,3.0,71.3,1.0,43.8,0.0,1.65,0.0,26.85,23.5,0.0,12.7,11.7,31.5,-17.35,1.65,0.0,0.0,1
2001007610644392960,2001007610644393591_1,7,25.5,18,2057577923,1,8.6,3.41,2.8,1,1.0,2.8,63.1,1.0,37.6,4.0,1.29,4.0,17.21,24.5,4.0,0.0,3.0,25.55,-8.34,5.29,0.0,0.0,1
4064660069354853888,4064660069354854001_1,4,35.1,18,2042277299,1,7.2,7.2,4.0,1,0.5,2.0,35.1,1.0,0.0,5.0,1.31,4.5,25.29,31.1,5.0,0.0,3.5,14.0,11.29,5.81,0.0,0.0,1
2001007573413292032,2001007573413292071_1,5,57.5,18,2049051126,1,6.9,6.9,4.1,1,0.5,2.05,66.0,1.0,8.5,5.0,3.15,4.0,46.35,59.5,6.0,0.0,3.0,35.55,10.8,7.15,0.0,0.0,1
2001007490250267904,2001007490250268376_1,3,58.71,18,2042277299,1,13.6,13.6,4.0,2,0.5,4.0,116.8,0.5,58.09,0.0,3.52,0.0,55.69,59.21,0.0,7.7,7.2,34.71,13.28,3.52,7.0,0.0,1
2001007462343856128,2001007462343856347_1,14,36.21,18,2057577923,1,15.3,13.65,4.5,1,1.0,4.5,89.9,0.1,14.8,4.0,4.27,4.0,62.93,65.2,4.0,15.14,11.04,34.47,13.32,8.27,0.0,0.0,2
4026970069297563136,4026970069297563270_1,2,50.89,18,2057577923,1,9.2,3.86,3.0,1,1.0,3.0,148.3,1.0,81.3,5.5,2.9,4.5,55.1,63.1,5.5,8.8,2.3,50.91,-4.61,7.4,0.0,0.0,2
4091990069334568960,4091990069334569684_2,7,40.59,18,2049051126,1,6.5,2.31,2.8,1,0.5,1.4,109.7,1.0,69.11,0.0,2.08,0.0,39.51,35.59,0.0,15.7,14.7,52.0,-28.19,2.08,0.0,0.0,1
3801007360223002112,3801007360223001535_1,3,16.71,18,2057577923,1,11.6,2.94,4.0,1,1.0,4.0,48.0,0.5,31.29,0.0,1.0,0.0,16.21,14.21,0.0,7.7,7.2,24.05,-15.54,1.0,0.0,0.0,1
4018400144572494848,4018400144572495598_1,12,19.8,18,2057577923,1,12.2,4.8,4.0,1,1.0,4.0,43.3,1.0,23.5,5.0,0.54,4.5,10.76,15.8,5.0,0.0,3.5,12.96,-2.2,5.04,0.0,0.0,1
4018400144572494848,4018400144572495598_1,12,19.8,18,2049051126,1,7.2,2.9,4.0,1,0.5,2.0,43.3,1.0,23.5,5.0,0.54,4.5,10.76,15.8,5.0,0.0,3.5,12.96,-2.2,5.04,0.0,0.0,1
4064340144480540160,4064340144480540224_1,8,34.59,18,2057577923,1,15.7,4.9,5.0,1,1.0,5.0,106.0,1.0,71.41,5.5,1.28,4.5,24.31,27.09,5.5,0.0,3.5,27.55,-3.24,5.78,0.0,0.0,1
2101007272344354048,2101007272344353619_1,12,48.8,18,2057577923,1,11.6,3.09,4.0,1,1.0,4.0,89.9,1.0,41.1,4.0,2.69,4.0,39.11,44.8,4.0,0.0,3.0,29.71,9.4,6.69,0.0,0.0,1
2001007230849497088,2001007230849496694_1,5,23.6,18,2053234900,1,23.6,23.6,4.1,2,1.0,8.2,23.6,1.0,0.0,5.0,1.12,4.0,14.48,24.6,5.0,0.0,3.0,8.2,6.28,5.12,0.0,0.0,1
4055350144556566016,4055350144556566218_1,11,36.8,18,2057577923,1,10.1,4.12,3.5,1,1.0,3.5,48.1,1.0,11.3,5.0,1.39,4.5,26.91,35.8,5.0,0.0,3.5,17.41,9.5,5.89,0.0,0.0,1
2001007200221165056,2001007200221164938_1,7,24.91,18,2057577923,1,8.6,3.5,2.8,1,1.0,2.8,53.7,1.0,19.2,4.0,1.83,4.0,25.67,32.5,4.0,10.7,5.7,16.85,-1.88,5.83,0.0,0.0,2
4080750069355926016,4080750069355926180_2,7,30.39,18,2057577923,1,8.7,3.7,2.8,1,1.0,2.8,105.9,1.0,75.51,0.0,1.57,0.0,29.82,24.39,0.0,10.5,9.5,20.32,-1.0,1.57,0.0,0.0,1
4009790069351989248,4009790069351988777_1,12,68.4,18,2057577923,1,12.2,3.98,4.0,1,1.0,4.0,134.3,1.0,65.9,5.0,2.97,4.5,56.93,61.4,5.0,0.0,3.5,62.36,-5.43,7.47,0.0,0.0,1
4501007102628271104,4501007102628270584_1,9,34.4,18,2057577923,1,11.6,3.31,4.0,1,1.0,4.0,47.2,0.5,12.8,0.0,2.06,0.0,32.84,32.9,0.0,6.7,6.2,17.0,9.14,2.06,0.0,0.0,1
4090610069247203840,4090610069247203845_1,7,113.43,18,2049051126,1,6.1,2.6,2.8,1,0.5,1.4,166.5,1.0,26.2,5.0,6.57,4.5,125.23,137.3,5.0,9.8,3.8,81.78,33.65,11.07,0.0,0.0,2
4087460144451871232,4087460144451871305_1,5,14.61,18,2042277299,1,7.3,7.3,4.1,1,0.5,2.05,40.8,1.0,26.19,5.0,0.28,4.5,5.83,15.61,5.0,0.0,3.5,12.95,-7.12,4.78,0.0,0.0,1
4036300144455396864,4036300144455396897_1,2,30.74,18,2057577923,1,9.2,4.08,3.0,1,1.0,3.0,103.5,1.0,68.0,6.0,1.33,4.5,24.67,28.5,6.5,26.12,18.62,31.55,-33.0,5.83,0.0,0.0,2
4013990069250452992,4013990069250453213_1,10,49.99,18,2049051126,1,7.2,2.18,4.0,1,0.5,2.0,137.5,1.0,87.51,5.0,2.05,4.5,39.44,42.99,6.0,0.0,3.5,37.0,2.44,6.55,0.0,0.0,1
4003190144422112256,4003190144422111906_2,14,133.8,18,2053234900,1,9.6,8.4,4.5,1,1.0,4.5,173.5,1.0,39.7,0.0,6.74,0.0,128.06,128.8,0.0,8.7,7.7,74.9,44.46,6.74,0.0,0.0,1
3301006190868545024,3301006190868544831_2,14,28.3,18,2053234900,1,9.1,8.78,4.5,1,1.0,4.5,29.3,0.1,1.0,0.0,1.7,0.0,26.7,28.4,0.0,7.5,7.4,13.5,5.7,1.7,0.0,0.0,1
4001250144444788224,4001250144444788454_2,7,49.9,18,2049051126,1,6.5,2.54,2.8,1,0.5,1.4,76.3,1.0,26.4,0.0,2.55,0.0,48.35,45.9,0.0,15.7,14.7,37.4,-4.75,2.55,0.0,0.0,1
4098900069294410240,4098900069294410292_1,2,88.5,18,2057577923,1,9.2,4.04,3.0,1,1.0,3.0,178.6,1.0,90.1,6.0,3.98,4.5,75.02,82.5,6.0,0.0,3.5,58.48,16.54,8.48,0.0,0.0,1
