2101009420435099904,2101009420435099697_1,2,103.4,6,2050419978,1,14.9,14.9.1,5.01,1.1,1.2,5.01.1,188,1.3,10.2,5,10.37,4,159.43,179.8,6.1,25.3,18.3,65.2,68.93,14.37,0,0.1,3
2501008752908985856,2501008752908986217_1,3,54.6,6,2052680454,1,21.8,9.22,9.0,1,1,9.0,105.6,0.5,51.0,0.0,3.28,0.0,51.82,55.1,0.0,7.5,7.0,41.0,3.32,3.28,7.0,0.0,1
3801008642608947200,3801008642608946831_1,12,167.1,6,2050419978,1,15.1,15.1,5.5,1,1,5.5,167.1,1.0,0.0,4.0,9.79,4.0,150.31,168.1,4.0,0.0,3.0,75.5,74.81,13.79,0.0,0.0,1
2201008504266759936,2201008504266760498_2,2,50.6,6,2050419978,1,15.7,15.7,5.01,1,1,5.01,63.2,1.0,12.6,0.0,3.04,0.0,48.56,51.6,0.0,10.7,9.7,13.26,24.6,3.04,0.0,0.0,1
4101007591605238784,4101007591605238829_1,13,32.2,6,2052680454,1,19.2,9.05,8.0,1,1,8.0,49.0,1.0,16.8,4.0,1.69,4.0,23.51,29.2,4.0,0.0,3.0,18.0,5.51,5.69,0.0,0.0,1
4098920069338217984,4098920069338218077_1,2,22.2,6,2052680454,1,23.9,11.4,10.0,1,1,10.0,57.1,1.0,33.0,5.0,0.75,4.5,14.85,20.6,5.0,14.5,8.5,17.9,-17.55,5.25,0.0,0.0,2
701007373692387712,701007373692387697_2,14,95.9,6,2050419978,1,15.7,15.7,4.5,1,1,4.5,286.2,1.0,26.4,0.0,15.59,0.0,245.21,260.8,0.0,14.2,13.2,91.55,139.46,15.59,0.0,0.0,2
4009220144573037056,4009220144573037285_1,6,28.2,6,2052680454,1,20.2,11.4,8.0,1,1,8.0,42.0,1.0,13.8,5.0,0.96,4.5,18.74,27.7,5.0,0.0,3.5,15.6,3.14,5.46,0.0,0.0,1
301004421198724416,301004421198724365_2,11,651.1,6,2050419978,1,14.3,14.12,5.0,1,1,5.0,677.2,0.5,26.1,0.0,39.07,0.0,612.53,651.6,0.0,18.5,18.0,339.04,254.99,39.07,0.0,0.0,1
4063820069113558016,4063820069113557691_1,2,40.46,6,2050419978,1,14.3,12.6,5.01,1,1,5.01,57.1,1.0,16.64,5.0,1.84,4.5,30.12,116.0,5.0,0.0,3.5,83.42,-53.3,6.34,0.0,75.9,2
4015960069129395200,4015960069129394861_1,3,44.3,6,2052680454,1,20.5,11.27,9.0,1,1,9.0,94.6,1.0,50.3,6.0,1.76,4.5,33.04,43.8,6.5,0.0,3.5,41.22,-8.18,6.26,0.0,0.0,1
4037360144321688064,4037360144321688313_3,2,33.69,6,2050419978,1,14.0,12.92,5.01,1,1,5.01,225.6,1.0,33.1,0.0,9.67,0.0,183.83,189.5,0.0,28.0,27.0,89.23,66.6,9.67,0.0,0.0,3
4076340144265605120,4076340144265604766_1,13,161.8,6,2052680454,1,18.0,18.0,8.0,1,1,8.0,209.8,1.0,27.3,5.0,8.67,4.5,165.33,180.5,5.0,12.5,6.5,82.03,70.8,13.17,0.0,0.0,2
4026120144259356160,4026120144259356392_1,9,88.4,6,2052680454,1,21.4,10.84,10.0,1,1,10.0,124.5,1.0,36.1,5.0,3.97,4.5,75.93,85.4,5.0,0.0,3.5,60.2,15.73,8.47,0.0,0.0,1
3601002992813356032,3601002992813355619_2,7,40.93,6,2052680454,1,18.3,10.82,8.0,1,1,8.0,175.2,0.1,20.7,4.0,9.03,4.0,137.57,154.6,4.0,13.7,9.6,78.15,45.72,13.03,8.0,0.0,2
4005670068982596096,4005670068982596312_2,6,44.0,6,2052680454,1,18.9,9.4,8.0,1,1,8.0,134.1,1.0,90.1,0.0,2.25,0.0,42.75,44.0,0.0,15.0,14.0,38.31,-10.56,2.25,0.0,0.0,1
4006760069044624896,4006760069044625032_2,13,70.5,6,2052680454,1,20.0,13.8,8.0,1,1,8.0,142.3,1.0,71.8,0.0,3.58,0.0,67.92,68.0,0.0,15.0,14.0,57.78,-4.86,3.58,0.0,0.0,1
5301001611054543872,5301001611054543498_1,2,22.1,6,2052680454,1,18.2,10.9,10.0,1,1,10.0,29.4,1.0,7.3,5.0,1.03,4.0,13.07,23.1,5.0,0.0,3.0,13.01,0.06,5.03,0.0,0.0,1
2401000292659676160,2401000292659676387_2,13,27.4,6,2050419978,1,11.2,9.47,5.0,1,1,5.0,42.0,1.0,14.6,0.0,1.64,0.0,26.76,28.4,0.0,24.12,23.12,19.25,-16.61,1.64,0.0,0.0,1
4015780068862023168,4015780068862023181_2,2,20.6,6,2050419978,1,15.8,13.22,5.01,1,1,5.01,35.4,1.0,14.8,0.0,1.08,0.0,20.52,19.6,0.0,10.7,9.7,7.52,2.3,1.08,0.0,0.0,1
2000998640126267904,2000998640126267905_1,12,143.7,6,2050419978,1,15.4,14.65,5.5,1,1,5.5,200.2,1.0,56.5,5.0,8.32,4.0,127.38,144.7,5.0,0.0,3.0,109.26,18.12,12.32,0.0,0.0,1
4050080143859632128,4050080143859631691_1,2,52.23,6,2050419978,1,14.6,11.36,5.01,1,1,5.01,106.4,1.0,38.6,5.0,2.94,4.5,56.36,55.8,5.0,15.0,9.0,34.34,7.02,7.44,0.0,0.0,2
4085400143851756032,4085400143851756039_2,14,13.69,6,2050419978,1,14.9,13.69,4.5,1,1,4.5,215.8,1.0,35.1,6.0,8.58,4.5,162.62,172.7,6.0,17.0,10.0,122.42,23.2,13.08,0.0,0.0,2
4071270143896642048,4071270143896642111_2,4,28.0,6,2052680454,1,20.9,10.9,7.0,1,1,7.0,67.2,1.0,39.2,5.0,1.45,0.0,27.55,24.0,5.0,15.0,9.0,16.01,-3.46,1.45,0.0,0.0,1
4025150143746480128,4025150143746479636_1,13,140.5,6,2050419978,1,14.6,14.6,5.0,1,1,5.0,181.3,1.0,40.8,6.0,6.58,4.5,124.42,136.5,6.0,0.0,3.5,73.1,51.32,11.08,0.0,0.0,1
2000995941369021952,2000995941369022134_2,14,14.2,6,2050419978,1,14.2,14.2,4.5,1,1,4.5,38.7,1.0,4.5,4.0,1.81,4.0,25.39,35.2,4.0,10.8,5.8,12.91,1.68,5.81,0.0,0.0,2
2100995622313059072,2100995622313058835_1,10,35.9,6,2052680454,1,14.9,12.8,8.0,1,1,8.0,51.4,1.0,15.5,4.0,2.33,0.0,37.57,39.9,7.0,13.0,5.0,24.0,0.57,2.33,0.0,0.0,1
400992221404382400,400992221404382413_2,11,38.1,6,2052680454,1,16.5,9.63,8.5,1,1,8.5,54.5,1.0,16.4,4.0,2.35,0.0,37.75,39.1,5.0,10.7,4.7,24.9,2.15,2.35,0.0,0.0,1
2900990260739316224,2900990260739315797_1,11,31.6,6,2052680454,1,31.6,23.05,8.5,2,1,17.0,49.2,1.0,17.6,4.0,1.9,0.0,30.7,32.6,4.0,7.7,2.7,26.6,-3.6,1.9,0.0,0.0,1
2200990183864011008,2200990183864010903_1,10,297.21,6,2052680454,1,14.9,12.8,8.0,1,1,8.0,353.8,1.0,56.59,4.0,17.95,0.0,282.26,300.21,6.0,9.0,2.0,196.52,76.74,17.95,0.0,0.0,1
4005020143517038080,4005020143517038197_2,13,58.71,6,2052680454,1,18.7,15.02,8.0,1,1,8.0,100.62,1.0,41.9,5.0,2.99,0.0,56.73,50.22,5.0,19.0,13.0,44.04,-6.31,2.99,0.0,0.0,1
2000989781533704960,2000989781533704673_2,12,26.4,6,2050419978,1,14.9,14.9,5.5,1,1,5.5,26.4,1.0,0.0,4.0,1.58,0.0,25.82,27.4,4.0,17.0,12.0,10.5,-1.68,1.58,0.0,0.0,1
2000988881341040896,2000988881341040830_1,9,76.8,6,2050419978,1,13.9,11.88,5.0,1,1,5.0,98.2,0.5,21.4,4.0,4.73,0.0,74.57,78.3,6.0,8.7,2.2,37.52,28.35,4.73,0.0,0.0,1
