2001009072563281920,2001009072563282301_1,4,23.8,10,2048704620,4.1,31.4,17.18,38,1,0.5,19,46.7,0.1,22.9,5,1.13,4.2,13.77,18.9,5.1,0,3.9,23.5,-9.73,5.13,0.1,0.2,1.1
2001009071849191936,2001009071849192319_2,7,56.0,10,2048706783,1,44.0,23.17,35.0,1,0.7,24.5,121.3,0.1,65.3,0.0,3.36,0.0,52.74,50.1,0.0,20.12,20.02,49.35,-16.73,3.36,0.0,0.0,1
4004800069459876864,4004800069459877396_1,8,46.5,10,2049056228,1,53.5,46.5,60.0,1,0.6,36.0,53.5,1.0,7.0,5.0,1.88,4.5,36.12,46.5,5.0,0.0,3.5,36.0,0.12,6.38,0.0,0.0,1
4001009063729496064,4001009063729495650_1,3,50.9,10,2048706783,1,40.1,21.42,38.0,1,0.7,26.6,84.0,0.5,33.1,0.0,3.05,0.0,48.35,50.4,0.0,7.5,7.0,39.4,1.45,3.05,0.0,0.0,1
2001009053844005120,2001009053844004642_2,7,41.5,10,2048704620,4,57.2,41.5,35.0,2,0.5,35.0,57.2,1.0,15.7,0.0,2.49,0.0,40.01,41.5,0.0,7.7,6.7,35.0,-2.69,2.49,0.0,0.0,1
4044590069516834816,4044590069516835354_1,11,87.7,10,2046687005,1,63.9,36.36,42.0,1,1.0,42.0,131.8,1.0,44.1,5.0,3.93,4.5,75.27,84.7,5.0,0.0,3.5,87.0,-11.73,8.43,0.0,0.0,1
2001009054164776960,2001009054164777477_1,10,21.9,10,2048706783,1,40.1,21.9,38.0,1,0.7,26.6,40.1,1.0,18.2,0.0,1.31,0.0,21.59,21.9,0.0,7.5,6.5,26.6,-12.51,1.31,0.0,0.0,1
4042530069403265024,4042530069403264731_1,4,20.8,10,2048704620,4,33.1,19.9,38.0,1,0.5,19.0,38.4,1.0,17.6,5.0,0.59,4.5,11.71,21.8,5.0,0.0,3.5,20.05,-8.34,5.09,0.0,0.0,1
4038210144656349184,4038210144656348755_2,13,28.3,10,2048704620,4,34.4,19.4,37.0,1,0.5,18.5,52.8,1.0,24.5,0.0,1.47,0.0,27.83,28.2,0.0,10.5,9.5,25.5,-8.17,1.47,0.0,0.0,1
2201009042473831936,2201009042473832472_1,9,21.9,10,2048706783,1,40.1,21.9,38.0,1,0.7,26.6,40.1,0.5,18.2,0.0,1.31,0.0,21.09,20.4,0.0,8.7,8.2,26.6,-14.21,1.31,0.0,0.0,1
4047090144612472832,4047090144612473565_3,13,21.23,10,2048704620,4,29.8,15.8,37.0,1,0.5,18.5,57.6,1.0,28.06,0.0,1.84,0.0,28.7,46.8,0.0,32.82,31.82,26.9,-31.02,1.84,22.5,22.4,2
4090990069423071232,4090990069423070720_1,8,46.16,10,2048704620,4,34.5,15.43,40.0,1,0.5,20.0,153.0,1.0,104.61,5.0,1.97,4.5,37.92,43.39,5.0,24.12,18.12,73.1,-59.3,6.47,0.0,0.0,2
4090990069423071232,4090990069423070720_1,8,46.16,10,2048706783,1,44.1,17.76,40.0,1,0.7,28.0,153.0,1.0,104.61,5.0,1.97,4.5,37.92,43.39,5.0,24.12,18.12,73.1,-59.3,6.47,0.0,0.0,2
1801009040071053056,1801009040071053419_2,13,18.8,10,2048704620,4,32.7,14.15,37.0,1,0.5,18.5,45.5,1.0,26.7,0.0,1.13,0.0,18.67,16.8,0.0,9.0,8.0,25.5,-15.83,1.13,0.0,0.0,1
4001250144604368896,4001250144604369491_2,13,36.8,10,2048706783,1,43.8,36.8,37.0,1,0.7,25.9,43.8,1.0,7.0,5.0,1.39,4.5,26.91,36.8,5.0,14.5,8.5,25.9,-13.49,5.89,0.0,0.0,1
4005750069425630208,4005750069425629789_2,2,291.2,10,2048706783,1,44.3,41.45,35.8,1,0.7,25.06,315.8,1.0,18.28,0.0,15.19,0.0,283.33,287.2,0.0,12.5,11.5,145.45,125.38,15.19,0.0,20.0,1
4078320144649012224,4078320144649011841_1,10,191.2,10,2046688349,1,107.4,97.21,160.0,1,0.5,80.0,237.5,1.0,46.3,5.0,9.11,4.5,173.59,186.2,5.0,0.0,3.5,134.7,38.89,13.61,0.0,0.0,1
3801009033476466176,3801009033476465506_1,10,27.0,10,2048704620,4,31.4,15.11,38.0,1,0.5,19.0,52.8,1.0,25.8,0.0,1.62,0.0,26.38,26.0,0.0,12.8,11.8,24.24,-10.66,1.62,0.0,0.0,1
4029360144602023936,4029360144602024557_1,13,19.9,10,2048704620,4,32.7,19.9,37.0,1,0.5,18.5,32.7,1.0,12.8,5.0,0.55,4.5,10.85,20.9,5.0,0.0,3.5,18.5,-7.65,5.05,0.0,0.0,1
2001009014215206912,2001009014215207174_1,5,84.0,10,2048704620,4,31.4,31.4,38.0,1,0.5,19.0,92.5,1.0,8.5,4.0,4.8,4.0,72.2,85.0,4.0,0.0,3.0,41.36,30.84,8.8,0.0,0.0,1
2001009011683796992,2001009011683796702_2,13,39.8,10,2048704620,4,32.7,15.9,37.0,1,0.5,18.5,74.3,1.0,34.5,0.0,2.39,0.0,38.41,33.8,0.0,7.5,6.5,44.4,-13.49,2.39,0.0,0.0,1
2001009011683796992,2001009011683796702_2,13,39.8,10,2048706783,1,41.6,23.9,37.0,1,0.7,25.9,74.3,1.0,34.5,0.0,2.39,0.0,38.41,33.8,0.0,7.5,6.5,44.4,-13.49,2.39,0.0,0.0,1
