2101009420435099904,2101009420435099697_1,2,103.4,7,2045516956,1,9.6,4.9,6,1.1,0.5,3,188,1.2,10.2,5,10.37,4,159.43,179.8,6.1,25.3,18.3,65.2,68.93,14.37,0,0.1,3.1
2001009293137605120,2001009293137604877_2,2,0.01,7,2055318807,3,4.3,0.01,14.0,1,0.1,0.7,4.3,1.0,4.79,0.0,0.0,0.0,0.51,0.01,0.0,8.7,7.7,0.7,-8.89,0.0,0.0,0.0,1
4001009063729496064,4001009063729495650_1,3,50.9,7,2055318807,3,4.2,3.33,20.0,1,0.1,2.0,84.0,0.5,33.1,0.0,3.05,0.0,48.35,50.4,0.0,7.5,7.0,39.4,1.45,3.05,0.0,0.0,1
4059530069408602112,4059530069408601841_1,4,21.8,7,2041831416,1,12.2,4.8,10.0,1,0.4,4.0,36.6,1.0,14.8,5.0,0.64,4.5,12.66,22.8,5.0,0.0,3.5,12.0,0.66,5.14,0.0,0.0,1
2001009041934185984,2001009041934185620_2,2,21.7,7,2041831416,1,8.7,3.09,6.0,1,0.4,2.4,50.2,1.0,28.5,0.0,1.3,0.0,21.4,20.7,0.0,12.5,11.5,15.96,-7.06,1.3,0.0,0.0,1
4005750069425630208,4005750069425629789_2,2,291.2,7,2041831318,3,5.5,5.14,5.1,1,0.2,0.51,315.8,1.0,18.28,0.0,15.19,0.0,283.33,287.2,0.0,12.5,11.5,145.45,125.38,15.19,0.0,20.0,1
4005750069425630208,4005750069425629789_2,2,291.2,7,2041831826,1,6.4,1.73,2.5,1,0.36,0.9,315.8,1.0,18.28,0.0,15.19,0.0,283.33,287.2,0.0,12.5,11.5,145.45,125.38,15.19,0.0,20.0,1
2001009032902546944,2001009032902547066_1,13,17.2,7,2041831318,3,5.3,4.5,5.0,1,0.2,0.5,20.2,1.0,3.0,4.0,0.79,4.0,9.41,16.2,4.0,0.0,3.0,5.5,3.91,4.79,0.0,0.0,1
3801009033476466176,3801009033476465506_1,10,27.0,7,2041831826,1,7.1,2.35,4.0,1,0.36,1.44,52.8,1.0,25.8,0.0,1.62,0.0,26.38,26.0,0.0,12.8,11.8,24.24,-10.66,1.62,0.0,0.0,1
4092740069459168768,4092740069459168986_1,2,65.39,7,2041831318,3,5.2,1.65,5.1,1,0.2,0.51,169.0,1.0,38.1,5.5,6.09,4.5,115.81,126.9,5.5,20.12,13.62,60.6,35.09,10.59,0.0,0.0,2
